"auto_ids","n","geoms"
10055,1,"1012.309,1014.266,2.132"
10056,1,"1012.143,1014.056,2.11"
10057,1,"1012.149,1014.331,2.195"
10058,1,"1012.019,1014.147,2.116"
10059,1,"1012.396,1014.453,2.239"
10060,1,"1012.373,1014.388,2.193"
10061,1,"1012.008,1014.348,2.167"
10062,1,"1011.991,1014.188,2.074"
10063,1,"1012.151,1014.172,2.045"
10064,1,"1012.489,1014.186,2.038"
10065,1,"1011.981,1014.078,2.003"
10066,1,"1012.035,1014.304,2.095"
10067,1,"1012.392,1014.332,2.129"
10068,1,"1012.264,1014.053,1.923"
10069,1,"1012.01,1014.161,2.03"
10070,1,"1011.979,1014.122,2.017"
10071,1,"1012.043,1014.199,2.037"
10072,1,"1012.039,1014.267,2.048"
10073,1,"1012.04,1014.486,2.194"
10074,1,"1012.137,1014.474,2.144"
10075,1,"1012.318,1014.366,2.093"
10076,1,"1012.226,1014.469,2.08"
10077,1,"1012.181,1014.334,2.034"
10078,1,"1012.206,1014.458,2.067"
10079,1,"1012.001,1014.421,2.034"
10080,1,"1012.338,1014.453,2.029"
10081,1,"1012.4,1014.395,2.062"
10082,1,"1012.016,1014.147,1.985"
10083,1,"1011.951,1014.166,1.97"
10084,2,"1012.022,1014.448,2.02,1012.061,1014.41,1.983"
10085,1,"1012.189,1014.166,1.943"
10086,1,"1012.376,1014.301,1.982"
10087,1,"1012.344,1014.427,1.989"
10088,1,"1012.873,1014.089,2.004"
10089,1,"1012.78,1014.189,2.039"
10090,1,"1012.286,1014.124,1.92"
10091,1,"1012.334,1014.124,1.906"
10092,1,"1012.812,1014.264,2.06"
10093,1,"1012.794,1014.327,2.105"
10094,1,"1011.991,1014.102,1.903"
10095,1,"1012.258,1014.13,1.895"
10096,1,"1012.121,1014.145,1.884"
10097,1,"1012.292,1014.334,1.926"
10098,1,"1012.214,1014.094,1.865"
10099,1,"1012.307,1014.403,1.916"
10100,1,"1012.084,1014.279,1.887"
10101,1,"1012.526,1014.094,1.914"
10102,1,"1012.623,1014.404,2.127"
10103,1,"1012.447,1014.04,1.888"
10104,1,"1012.507,1014.112,1.914"
10105,1,"1012.428,1014.113,1.908"
10106,1,"1011.98,1014.283,1.874"
10107,2,"1012.124,1014.472,1.906,1012.184,1014.469,1.9"
10108,2,"1012.499,1014.46,2.087,1012.491,1014.412,2.061"
10109,1,"1012.625,1014.483,2.118"
10110,1,"1012.538,1014.107,1.897"
10111,1,"1012.427,1014.275,1.987"
10112,2,"1012.174,1014.189,1.799,1012.212,1014.214,1.794"
10113,2,"1012.33,1014.351,1.839,1012.318,1014.416,1.854"
10114,1,"1012.459,1014.48,2.062"
10115,2,"1012.53,1014.242,1.883,1012.556,1014.286,1.913"
10116,1,"1012.507,1014.286,1.917"
10117,1,"1012.51,1014.401,1.948"
10118,1,"1012.531,1014.051,1.8"
10119,1,"1012.524,1014.18,1.836"
10120,1,"1012.418,1014.24,1.857"
10121,1,"1012.544,1014.296,1.874"
10122,1,"1012.447,1014.39,1.92"
10123,1,"1012.402,1014.433,1.942"
10124,1,"1012.334,1014.052,1.806"
10125,1,"1012.432,1014.403,1.912"
10126,2,"1012.372,1014.204,1.81,1012.426,1014.274,1.829"
10127,1,"1012.429,1014.378,1.89"
10128,1,"1012.825,1014.369,2.028"
10129,1,"1012.771,1014.408,2.015"
10130,1,"1012.78,1014.444,2.034"
10131,2,"1012.815,1013.98,1.804,1012.862,1014.033,1.826"
10132,1,"1012.775,1014.268,1.924"
10133,1,"1012.611,1013.962,1.794"
10134,2,"1012.974,1013.928,1.869,1013.007,1013.977,1.898"
10135,1,"1012.814,1014.242,1.845"
10136,1,"1012.804,1014.278,1.864"
10137,1,"1012.968,1014.44,1.942"
10138,4,"1012.367,1014.324,1.807,1012.414,1014.289,1.811,1012.425,1014.341,1.827,1012.367,1014.324,1.807"
10139,1,"1012.557,1014.481,1.895"
10140,1,"1012.387,1014.509,1.902"
10141,1,"1012.52,1014.355,1.842"
10142,1,"1012.16,1014.09,1.823"
10143,1,"1012.039,1014.002,1.822"
10144,1,"1012.336,1014.067,1.791"
10145,1,"1012.319,1014.044,1.744"
10146,1,"1012.106,1014.051,1.775"
10147,2,"1012.166,1013.981,1.695,1012.179,1014.086,1.743"
10148,2,"1012.429,1014.054,1.728,1012.383,1014.131,1.756"
10149,1,"1012.137,1014.187,1.776"
10150,1,"1012.578,1014.295,1.783"
10151,1,"1012.772,1014.328,1.801"
10152,1,"1012.415,1014.106,1.723"
10153,1,"1012.198,1014.227,1.758"
10154,2,"1012.11,1013.996,1.694,1012.052,1014.016,1.695"
10155,1,"1012.481,1014.06,1.667"
10156,1,"1012.594,1014.152,1.688"
10157,1,"1012.475,1014.105,1.664"
10158,1,"1012.274,1013.921,1.622"
10159,1,"1012.731,1014.463,1.817"
10160,1,"1012.997,1014.484,1.799"
10161,1,"1012.949,1014.267,1.75"
10162,1,"1012.854,1014.446,1.718"
10163,1,"1012.702,1014.398,1.782"
10164,1,"1013.078,1014.393,1.748"
10167,1,"1012.327,1014.394,1.823"
10168,1,"1012.303,1014.323,1.777"
10169,2,"1012.297,1014.265,1.739,1012.335,1014.222,1.714"
10170,1,"1012.99,1014.14,1.478"
10171,2,"1012.849,1014.213,1.492,1012.787,1014.236,1.524"
10172,2,"1012.769,1014.342,1.674,1012.715,1014.312,1.691"
10173,2,"1012.711,1014.391,1.722,1012.667,1014.339,1.714"
10174,2,"1012.704,1014.366,1.665,1012.674,1014.359,1.703"
10175,2,"1012.765,1014.255,1.601,1012.723,1014.304,1.588"
10176,1,"1012.73,1014.321,1.609"
10177,2,"1012.799,1014.314,1.575,1012.843,1014.359,1.551"
10178,1,"1012.848,1014.155,1.364"
10179,2,"1012.844,1014.255,1.412,1012.839,1014.31,1.416"
10180,1,"1012.78,1014.351,1.465"
10181,1,"1012.81,1014.421,1.491"
10182,1,"1012.622,1014.364,1.785"
10183,1,"1012.561,1014.037,1.584"
10184,2,"1012.691,1014.038,1.6,1012.72,1013.969,1.546"
10185,2,"1012.565,1014.081,1.567,1012.582,1014.102,1.544"
10186,1,"1012.614,1014.067,1.507"
10187,2,"1012.668,1014.028,1.48,1012.671,1014.081,1.521"
10188,4,"1012.605,1014.37,1.662,1012.58,1014.286,1.669,1012.564,1014.302,1.589,1012.605,1014.37,1.662"
10189,2,"1012.56,1014.218,1.578,1012.568,1014.294,1.578"
10190,2,"1012.691,1014.088,1.444,1012.656,1014.045,1.39"
10191,2,"1012.671,1013.969,1.423,1012.707,1013.971,1.445"
10192,1,"1012.751,1014.072,1.467"
10193,2,"1012.798,1014.203,1.361,1012.84,1014.237,1.363"
10194,1,"1012.966,1014.364,1.328"
10195,1,"1012.451,1014.394,1.818"
10196,1,"1012.352,1014.242,1.719"
10197,2,"1012.274,1014.264,1.7,1012.239,1014.228,1.69"
10198,2,"1012.115,1014.208,1.714,1012.088,1014.241,1.735"
10199,2,"1012.168,1014.36,1.811,1012.168,1014.274,1.759"
10200,2,"1012.002,1014.072,1.661,1012.014,1014.01,1.644"
10201,2,"1012.454,1014.341,1.739,1012.431,1014.397,1.761"
10202,2,"1012.085,1014.345,1.701,1012.132,1014.401,1.741"
10203,2,"1011.974,1014.256,1.672,1011.903,1014.212,1.634"
10204,1,"1012.956,1014.298,1.239"
10205,2,"1012.412,1014.114,1.571,1012.379,1014.146,1.573"
10206,2,"1012.439,1014.296,1.59,1012.395,1014.359,1.626"
10207,2,"1012.409,1014.37,1.612,1012.458,1014.428,1.655"
10208,2,"1012.665,1014.313,1.513,1012.612,1014.29,1.515"
10209,2,"1012.341,1014.167,1.55,1012.415,1014.161,1.534"
10210,4,"1012.148,1014.327,1.555,1012.211,1014.385,1.605,1012.121,1014.397,1.663,1012.148,1014.327,1.555"
10211,1,"1012.005,1014.264,1.602"
10212,1,"1012.811,1014.356,1.247"
10213,1,"1012.761,1014.127,1.283"
10214,1,"1012.44,1014.174,1.444"
10215,1,"1012.228,1014.061,1.405"
10216,4,"1012.559,1014.218,1.452,1012.533,1014.164,1.41,1012.499,1014.215,1.366,1012.559,1014.218,1.452"
10217,1,"1012.697,1014.088,1.313"
10218,1,"1012.511,1014.092,1.333"
10219,1,"1012.509,1014.077,1.317"
10220,1,"1012.389,1014.258,1.383"
10221,1,"1012.109,1014.037,1.347"
10222,1,"1012.528,1014.181,1.25"
18299,1,"1012.75,1014.25,3.254"
18300,1,"1012.25,1014.25,2.03"
18301,1,"1012.25,1014.25,2.03"
10223,4,"1012.166,1014.225,1.964,1012.129,1014.138,1.911,1012.243,1014.122,1.898,1012.166,1014.225,1.964"
10224,5,"1012.868,1014.25,3.109,1012.911,1014.36,3.143,1013.053,1014.331,3.096,1012.995,1014.177,3.074,1012.868,1014.25,3.109"
10225,5,"1012.012,1014.444,3.594,1011.974,1014.373,3.586,1012.025,1014.318,3.577,1012.092,1014.331,3.575,1012.012,1014.444,3.594"
10226,4,"1012.109,1014.05,2.882,1012.06,1014.147,2.887,1012.147,1014.128,2.874,1012.109,1014.05,2.882"
10227,4,"1012.808,1014.372,1.267,1012.82,1014.411,1.29,1012.78,1014.407,1.33,1012.808,1014.372,1.267"
10228,4,"1012.946,1014.244,1.207,1012.841,1014.288,1.208,1012.803,1014.182,1.198,1012.946,1014.244,1.207"
10229,4,"1012.872,1014.256,1.269,1012.788,1014.191,1.248,1012.783,1014.299,1.295,1012.872,1014.256,1.269"
10230,4,"1012.523,1014.315,3.373,1012.629,1014.377,3.369,1012.624,1014.3,3.365,1012.523,1014.315,3.373"
10231,4,"1012.794,1014.321,1.311,1012.772,1014.389,1.365,1012.773,1014.295,1.331,1012.794,1014.321,1.311"
10232,5,"1012.859,1014.079,1.347,1012.904,1014.202,1.396,1012.995,1014.148,1.352,1012.98,1014.044,1.324,1012.859,1014.079,1.347"
10233,6,"1012.308,1014.328,3.233,1012.323,1014.225,3.206,1012.39,1014.217,3.19,1012.437,1014.306,3.213,1012.372,1014.333,3.214,1012.308,1014.328,3.233"
10234,1,"1012.75,1014.25,2.209"
10235,1,"1012.25,1014.25,3.56"
10236,1,"1012.446,1014.245,1.604"
10237,1,"1012.25,1014.25,3.198"
10238,1,"1012.25,1014.25,2.009"
10239,1,"1012.25,1014.25,2.766"
10240,1,"1012.75,1014.25,2.739"
10241,1,"1012.75,1014.25,2.209"
10242,1,"1012.25,1014.25,2.03"
10243,1,"1012.25,1014.25,2.901"
10244,1,"1012.25,1014.25,2.327"
10245,1,"1012.25,1014.25,2.901"
10246,1,"1012.25,1014.25,3.062"
10247,1,"1012.25,1014.25,2.03"
10248,1,"1012.25,1014.25,3.198"
10249,1,"1012.929,1014.226,1.247"
10250,1,"1012.75,1014.25,3.01"
10251,1,"1012.25,1014.25,3.062"
10252,1,"1012.25,1014.25,2.272"
10253,1,"1012.75,1014.25,1.961"
10254,1,"1012.25,1014.25,3.226"
10255,1,"1012.25,1014.25,1.829"
10256,1,"1012.25,1014.25,2.759"
10257,1,"1012.25,1014.25,2.009"
10258,1,"1012.75,1014.25,2.738"
10259,1,"1012.75,1014.25,1.921"
10260,1,"1012.75,1014.25,1.795"
10261,1,"1012.25,1014.25,1.753"
10262,1,"1012.093,1014.118,1.587"
10263,1,"1012.25,1014.25,2.327"
10264,1,"1012.75,1014.25,1.758"
10265,1,"1012.75,1014.25,3.254"
10266,1,"1012.75,1014.25,2.209"
10267,1,"1012.25,1014.25,2.009"
10268,1,"1012.25,1014.25,2.766"
10269,1,"1012.541,1014.384,1.846"
10270,1,"1012.75,1014.25,2.712"
10271,1,"1012.75,1014.25,2.739"
10272,1,"1012.75,1014.25,3.01"
10273,1,"1012.75,1014.25,2.738"
10274,1,"1012.75,1014.25,1.903"
10275,1,"1012.25,1014.25,1.849"
10276,1,"1012.75,1014.25,3.087"
10277,1,"1012.25,1014.25,2.327"
10278,1,"1012.75,1014.25,1.903"
10279,1,"1012.75,1014.25,1.961"
10280,1,"1012.25,1014.25,2.03"
10281,1,"1012.75,1014.25,2.209"
10282,1,"1012.75,1014.25,1.795"
10283,1,"1012.25,1014.25,2.901"
10284,1,"1012.25,1014.25,3.136"
10285,1,"1012.75,1014.25,2.738"
10286,1,"1012.25,1014.25,2.03"
10287,1,"1012.75,1014.25,2.209"
10288,1,"1012.25,1014.25,2.009"
10289,1,"1012.75,1014.25,2.739"
10290,1,"1012.25,1014.25,2.03"
10291,1,"1012.25,1014.25,2.759"
10292,1,"1012.75,1014.25,2.712"
10293,1,"1012.25,1014.25,2.009"
10294,1,"1012.75,1014.25,1.994"
10295,1,"1012.75,1014.25,1.795"
19053,1,"1012,1014,1.822"
10296,1,"1012.25,1014.25,2.009"
10297,1,"1012.75,1014.25,3.01"
10298,1,"1012.25,1014.25,2.009"
10299,1,"1012.25,1014.25,2.03"
10300,1,"1012.25,1014.25,2.272"
10301,1,"1012.25,1014.25,2.009"
19050,1,"1012,1014,1.822"
10302,1,"1012.25,1014.25,2.739"
10303,1,"1012.75,1014.25,1.994"
10304,1,"1012.25,1014.25,3.062"
10305,1,"1012.25,1014.25,3.198"
10306,1,"1012.75,1014.25,2.209"
10307,1,"1012.475,1013.992,1.411"
10308,1,"1012.861,1014.289,1.391"
10309,1,"1012.75,1014.25,2.738"
10310,1,"1012.25,1014.25,2.03"
10311,1,"1012.75,1014.25,2.738"
10312,1,"1012.25,1014.25,2.327"
10313,1,"1012.75,1014.25,2.875"
10314,1,"1012.75,1014.25,3.01"
10315,1,"1012.25,1014.25,3.062"
10316,1,"1012.75,1014.25,3.144"
10317,1,"1012.75,1014.25,3.144"
10318,1,"1012.75,1014.25,2.712"
10319,1,"1012.75,1014.25,1.921"
10320,1,"1012.75,1014.25,2.738"
10321,1,"1012.75,1014.25,2.209"
10322,1,"1012.75,1014.25,2.209"
10323,1,"1012.25,1014.25,3.198"
10324,1,"1012.485,1014.203,1.476"
10325,1,"1012.25,1014.25,2.03"
10326,1,"1012.75,1014.25,2.875"
10327,1,"1012.75,1014.25,3.01"
10328,1,"1012.25,1014.25,2.327"
10329,1,"1012.25,1014.25,2.03"
10330,1,"1012.75,1014.25,3.584"
10331,1,"1012.25,1014.25,1.849"
19057,1,"1012.25,1014.25,3.074"
10332,1,"1012.75,1014.25,2.3"
10333,1,"1012.877,1014.097,1.618"
10334,1,"1012.75,1014.25,2.875"
10335,1,"1012.75,1014.25,2.209"
10336,1,"1012.25,1014.25,2.327"
10337,1,"1012.25,1014.25,2.03"
10338,1,"1012.25,1014.25,3.062"
10339,1,"1012.75,1014.25,1.961"
10340,1,"1012.75,1014.25,1.903"
10341,1,"1012.25,1014.25,2.009"
10342,1,"1012.25,1014.25,2.327"
10343,1,"1012.25,1014.25,2.759"
10344,1,"1012.75,1014.25,2.712"
19056,1,"1012,1014,1.822"
10345,1,"1012.75,1014.25,2.209"
10346,1,"1012.75,1014.25,3.061"
10347,1,"1012.25,1014.25,2.759"
10348,1,"1012.75,1014.25,1.903"
10349,1,"1012.75,1014.25,1.758"
10350,1,"1012.75,1014.25,1.961"
10351,1,"1012.75,1014.25,2.349"
10352,1,"1012.25,1014.25,3.74"
10353,1,"1012.75,1014.25,2.739"
10354,1,"1012.617,1014.285,1.496"
10355,1,"1012.254,1014.283,1.698"
10356,1,"1012.75,1014.25,3.01"
10357,1,"1012.25,1014.25,2.759"
10358,1,"1012.383,1014.335,1.768"
10359,1,"1012.75,1014.25,2.349"
10360,1,"1012.75,1014.25,2.738"
10361,1,"1012.75,1014.25,2.209"
10362,1,"1012.75,1014.25,2.751"
10363,1,"1012.25,1014.25,3.226"
10364,1,"1012.25,1014.25,2.009"
10365,1,"1012.75,1014.25,2.738"
10366,1,"1012.75,1014.25,1.758"
10367,1,"1012.75,1014.25,1.903"
10368,1,"1012.75,1014.25,1.891"
10369,1,"1012.75,1014.25,2.209"
10370,1,"1012.25,1014.25,1.753"
10371,1,"1012.75,1014.25,1.903"
10372,1,"1012.75,1014.25,1.903"
10373,1,"1012.75,1014.25,2.209"
10374,1,"1012.75,1014.25,2.209"
10375,1,"1012.75,1014.25,1.795"
10376,1,"1012.75,1014.25,1.903"
10377,1,"1012.75,1014.25,2.209"
10378,1,"1012.75,1014.25,3.584"
10379,1,"1012.25,1014.25,2.327"
19090,1,"1012.25,1014.25,3.074"
10380,1,"1012.82,1014.257,1.608"
10381,1,"1012.25,1014.25,2.272"
10382,1,"1012.814,1014.23,1.357"
10383,1,"1012.75,1014.25,3.01"
10384,1,"1012.811,1014.319,1.568"
10385,1,"1012.772,1014.198,1.515"
10386,1,"1012.25,1014.25,3.136"
10387,1,"1012.75,1014.25,2.209"
10388,1,"1012.39,1014.421,1.54"
10389,1,"1012.75,1014.25,2.738"
10390,1,"1012.75,1014.25,1.903"
10391,1,"1012.75,1014.25,1.994"
10392,1,"1012.825,1014.34,1.612"
10393,1,"1012.25,1014.25,2.327"
19091,1,"1012.25,1014.25,3.074"
10394,1,"1012.75,1014.25,2.712"
10395,1,"1012.25,1014.25,2.009"
10396,1,"1012.25,1014.25,3.56"
10397,1,"1012.75,1014.25,2.712"
10398,1,"1012.75,1014.25,3.188"
10399,1,"1012.25,1014.25,2.759"
10400,1,"1012.75,1014.25,1.921"
10401,1,"1012.75,1014.25,1.921"
10402,1,"1012.25,1014.25,2.766"
10403,1,"1012.75,1014.25,2.067"
10404,1,"1012.75,1014.25,1.921"
10405,1,"1012.75,1014.25,3.254"
10406,1,"1012.25,1014.25,2.03"
10407,1,"1012.25,1014.25,2.009"
10408,1,"1012.75,1014.25,1.994"
10409,1,"1012.25,1014.25,2.766"
10410,1,"1012.75,1014.25,3.584"
10411,1,"1012.75,1014.25,2.349"
10412,1,"1012.75,1014.25,2.712"
10413,1,"1012.75,1014.25,3.391"
10414,1,"1012.75,1014.25,2.209"
10415,1,"1012.25,1014.25,2.272"
10416,1,"1012.25,1014.25,2.759"
10417,1,"1012.037,1014.146,1.453"
10418,1,"1012.75,1014.25,3.584"
10419,1,"1012.367,1014.221,1.626"
19049,1,"1012.25,1014.25,1.856"
10420,1,"1012.25,1014.25,2.759"
10421,1,"1010.824,1014.087,1.52"
10422,1,"1012.75,1014.25,2.272"
10423,1,"1012.75,1014.25,1.994"
10424,1,"1012.25,1014.25,2.009"
10425,1,"1012.25,1014.25,3.198"
10426,1,"1012.75,1014.25,2.875"
10427,1,"1012.75,1014.25,1.978"
10428,1,"1012.25,1014.25,2.766"
10429,1,"1012.75,1014.25,2.209"
10430,1,"1012.75,1014.25,2.272"
10431,1,"1012.25,1014.25,3.062"
19055,1,"1012,1014,1.822"
10432,1,"1012.75,1014.25,2.349"
10433,1,"1012.75,1014.25,1.903"
10434,1,"1012.507,1014.221,1.731"
10435,1,"1012.75,1014.25,2.875"
10436,1,"1012.75,1014.25,3.391"
10437,1,"1012.25,1014.25,2.327"
19054,1,"1012.25,1014.25,1.856"
10438,1,"1012.25,1014.25,3.062"
10439,1,"1012.75,1014.25,2.751"
10440,1,"1012.75,1014.25,2.739"
10441,1,"1012.75,1014.25,2.349"
10442,1,"1012.25,1014.25,2.03"
10443,1,"1012.25,1014.25,3.56"
10444,1,"1012.25,1014.25,2.327"
10445,1,"1012.75,1014.25,3.01"
10446,1,"1012.25,1014.25,2.901"
10447,1,"1012.871,1014.148,1.489"
10448,1,"1012.25,1014.25,2.009"
10449,1,"1012.25,1014.25,3.74"
10450,1,"1012.751,1014.342,1.709"
10451,1,"1012.25,1014.25,2.03"
10452,1,"1012.75,1014.25,2.738"
10453,1,"1012.25,1014.25,2.009"
10454,1,"1012.25,1014.25,2.272"
10455,1,"1012.318,1014.253,1.653"
10456,1,"1012.25,1014.25,2.759"
10457,1,"1012.75,1014.25,3.01"
10458,1,"1012.75,1014.25,1.903"
10459,1,"1012.25,1014.25,2.009"
10460,1,"1012.75,1014.25,2.349"
10461,1,"1012.25,1014.25,3.74"
10462,1,"1012.75,1014.25,2.739"
10463,1,"1012.75,1014.25,3.01"
10464,1,"1012.25,1014.25,3.198"
10465,1,"1012.25,1014.25,2.759"
10466,1,"1012.25,1014.25,2.03"
10467,1,"1012.75,1014.25,3.188"
10468,1,"1012.879,1014.133,1.564"
10469,1,"1012.25,1014.25,1.978"
10470,1,"1012.25,1014.25,2.327"
10471,1,"1012.175,1014.236,1.569"
10472,1,"1012.75,1014.25,3.01"
10473,1,"1012.45,1014.159,1.317"
10474,1,"1012.75,1014.25,2.739"
10475,1,"1012.75,1014.25,2.209"
19058,1,"1012,1014,1.822"
10476,1,"1012.25,1014.25,2.03"
10477,1,"1013.076,1013.89,2.348"
10478,1,"1013.009,1013.851,2.32"
10479,2,"1013.103,1013.86,2.335,1013.047,1013.889,2.302"
10480,1,"1013.225,1013.898,2.258"
10481,1,"1013.201,1013.826,2.224"
10482,2,"1013.289,1014.101,2.298,1013.294,1014.035,2.276"
10483,1,"1013.447,1013.928,2.251"
10484,2,"1013.089,1013.761,2.157,1013.125,1013.854,2.191"
10485,1,"1013.237,1013.82,2.17"
10486,1,"1013.333,1013.922,2.176"
10487,1,"1013.058,1013.856,2.101"
10488,2,"1013.087,1013.944,2.115,1013.031,1013.906,2.102"
10489,1,"1013.017,1013.831,2.044"
10490,1,"1013.386,1014.043,2.136"
10491,1,"1012.977,1014.019,2.128"
10492,1,"1013.029,1014.024,2.131"
10493,1,"1013.118,1014.074,2.128"
10494,1,"1013.169,1013.988,2.092"
10495,1,"1013.116,1013.962,2.086"
10496,2,"1012.994,1013.9,2.091,1013.06,1013.861,2.06"
10497,1,"1012.967,1014.005,2.063"
10498,4,"1013.008,1013.755,1.925,1012.948,1013.732,1.916,1012.979,1013.686,1.902,1013.008,1013.755,1.925"
10499,1,"1013.029,1013.767,1.913"
10500,1,"1013.077,1013.945,1.991"
10501,2,"1013.163,1013.798,1.912,1013.171,1013.732,1.845"
10502,1,"1013.284,1014.013,2.071"
10503,1,"1013.307,1013.881,1.952"
10504,4,"1013.482,1013.803,1.973,1013.403,1013.794,1.942,1013.438,1013.756,1.935,1013.482,1013.803,1.973"
10505,5,"1013.432,1013.856,1.974,1013.506,1013.846,1.988,1013.476,1013.789,1.95,1013.422,1013.828,1.952,1013.432,1013.856,1.974"
10506,1,"1013.203,1013.977,1.985"
10507,1,"1013.244,1013.892,1.945"
10508,1,"1013.303,1013.762,1.863"
10509,1,"1013.519,1013.823,1.867"
10510,1,"1013.538,1013.806,1.846"
10511,2,"1013.524,1013.875,1.879,1013.496,1013.927,1.889"
10512,2,"1012.955,1013.821,1.831,1013.008,1013.83,1.841"
10513,1,"1012.993,1013.865,1.819"
10514,2,"1013.027,1013.891,1.853,1013.057,1013.959,1.893"
10515,2,"1013.23,1013.903,1.85,1013.242,1013.972,1.876"
10516,2,"1013.068,1014.063,1.842,1013.132,1014.028,1.847"
10517,1,"1013.242,1013.871,1.767"
10518,2,"1013.278,1013.938,1.788,1013.368,1013.937,1.813"
10519,1,"1013.85,1013.971,1.876"
10520,2,"1013.672,1013.784,1.727,1013.752,1013.757,1.755"
10521,1,"1013.233,1013.705,1.756"
10522,1,"1013.119,1013.921,1.772"
10523,1,"1013.368,1013.794,1.746"
10524,1,"1013.262,1013.805,1.723"
10525,1,"1012.957,1013.741,1.744"
10526,1,"1013.668,1013.87,1.758"
10527,1,"1013.778,1013.95,1.78"
10528,1,"1013.356,1013.97,1.703"
10529,2,"1013.484,1013.707,1.654,1013.466,1013.631,1.651"
10530,1,"1013.453,1013.78,1.664"
10531,1,"1013.521,1013.835,1.663"
10532,2,"1013.52,1013.668,1.654,1013.618,1013.664,1.649"
10533,1,"1013.741,1013.932,1.656"
10534,1,"1013.571,1014.021,1.722"
10535,1,"1013.647,1013.65,1.656"
10536,2,"1013.15,1014.046,1.662,1013.217,1014.032,1.658"
10537,2,"1013.441,1014.138,1.676,1013.471,1014.074,1.666"
10538,1,"1013.489,1014.029,1.677"
10539,1,"1013.419,1013.704,1.649"
10540,1,"1012.935,1013.958,1.614"
10541,1,"1013.092,1013.875,1.605"
10542,1,"1012.998,1013.753,1.621"
10543,1,"1013.094,1013.63,1.584"
10544,1,"1013.614,1013.62,1.513"
10545,2,"1013.522,1013.741,1.621,1013.584,1013.741,1.62"
10546,2,"1013.71,1013.947,1.642,1013.766,1013.948,1.658"
10547,1,"1014,1013.881,1.566"
10548,1,"1013.125,1013.94,1.613"
10549,1,"1013.251,1013.786,1.595"
10550,1,"1013.263,1013.57,1.575"
10551,1,"1013.071,1013.601,1.579"
10552,1,"1013.131,1013.827,1.594"
10553,2,"1013.078,1013.651,1.555,1013.059,1013.587,1.55"
10554,2,"1013.519,1013.739,1.548,1013.445,1013.714,1.538"
10555,1,"1013.67,1013.982,1.643"
10556,2,"1013.622,1014.341,1.648,1013.591,1014.417,1.683"
10557,1,"1013.748,1014.012,1.59"
10558,1,"1013.88,1013.826,1.477"
10559,2,"1013.655,1013.582,1.455,1013.723,1013.584,1.458"
10560,2,"1013.525,1013.911,1.51,1013.474,1013.915,1.515"
10561,2,"1013.149,1013.632,1.529,1013.202,1013.712,1.531"
10562,1,"1013.78,1013.678,1.477"
10563,2,"1013.031,1013.824,1.398,1013.055,1013.926,1.402"
10564,1,"1013.132,1013.886,1.444"
10565,1,"1012.963,1013.724,1.439"
10566,2,"1013.575,1013.598,1.463,1013.557,1013.545,1.462"
10567,1,"1013.471,1013.598,1.476"
10568,2,"1013.508,1013.836,1.489,1013.462,1013.798,1.479"
10569,1,"1013.316,1013.746,1.516"
10570,1,"1013.257,1013.835,1.529"
10571,1,"1013.514,1013.943,1.506"
10572,2,"1013.317,1013.936,1.501,1013.299,1013.877,1.499"
10573,2,"1012.584,1013.696,1.368,1012.559,1013.77,1.388"
10574,1,"1012.961,1013.886,1.421"
10575,1,"1013.133,1013.62,1.463"
10576,1,"1013.15,1013.673,1.457"
10577,1,"1013.272,1013.678,1.453"
10578,1,"1013.278,1013.87,1.477"
10579,1,"1013.297,1013.873,1.467"
10580,2,"1013.32,1013.893,1.46,1013.295,1013.859,1.463"
10581,1,"1013.29,1013.683,1.428"
10582,2,"1013.568,1013.422,1.395,1013.598,1013.506,1.459"
10583,1,"1013.941,1013.692,1.449"
10584,1,"1013.876,1013.741,1.444"
10585,1,"1013.806,1013.702,1.422"
10586,1,"1013.937,1013.955,1.461"
10587,1,"1012.287,1013.566,1.324"
10588,2,"1012.659,1013.517,1.332,1012.805,1013.534,1.351"
10589,1,"1013.117,1013.504,1.396"
10590,1,"1013.259,1013.436,1.374"
10591,1,"1013.261,1013.592,1.393"
10592,1,"1013.022,1013.73,1.331"
10593,2,"1013.454,1013.389,1.322,1013.389,1013.347,1.311"
10594,2,"1013.531,1013.386,1.3,1013.581,1013.375,1.306"
10595,2,"1013.674,1013.648,1.38,1013.673,1013.693,1.387"
10596,1,"1013.717,1013.69,1.385"
10597,1,"1013.863,1013.831,1.409"
10598,1,"1014.04,1013.566,1.405"
10599,2,"1013.28,1013.478,1.351,1013.232,1013.381,1.279"
10600,2,"1013.337,1013.788,1.408,1013.289,1013.769,1.406"
10601,1,"1013.261,1013.641,1.372"
10602,1,"1013.44,1013.462,1.321"
10603,2,"1013.6,1013.658,1.376,1013.571,1013.632,1.377"
10604,1,"1013.532,1013.423,1.316"
10605,2,"1013.627,1013.581,1.36,1013.577,1013.567,1.358"
10606,2,"1013.776,1013.477,1.363,1013.81,1013.474,1.347"
10607,2,"1013.783,1013.403,1.31,1013.794,1013.371,1.28"
10608,2,"1013.047,1013.563,1.312,1012.967,1013.566,1.327"
10609,1,"1012.968,1013.726,1.315"
10610,1,"1013.433,1013.627,1.36"
10611,2,"1013.324,1013.46,1.313,1013.39,1013.437,1.31"
10612,2,"1013.373,1013.659,1.349,1013.425,1013.681,1.346"
10613,2,"1013.231,1013.801,1.382,1013.283,1013.824,1.387"
